Price,Close,High,Low,Open,Volume
Ticker,9101.T,9101.T,9101.T,9101.T,9101.T
Date,,,,,
2021-08-02,1403.064697265625,1409.662179915665,1330.4923075795082,1356.882318715345,25162200
2021-08-03,1444.8486328125,1449.2470080640219,1372.2763270547946,1385.4712917380139,20686200
2021-08-04,1524.0185546875,1636.1757643398269,1420.65793523902,1447.0478669219203,62308800
2021-08-05,1717.54443359375,1732.9386657006212,1517.420865846473,1576.798204075248,72452100
2021-08-06,1708.748046875,1792.316216114037,1660.3665599846934,1743.9345681523725,63771900
2021-08-10,1675.7606201171875,1748.3329304372232,1666.964030132484,1699.9514439143184,29381100
2021-08-11,1728.5404052734375,1737.3369948668221,1655.9680981818046,1669.1630631075561,27128400
2021-08-12,1772.523681640625,1820.9051661820656,1730.7395185140015,1757.129448458669,36093900
2021-08-13,1768.12548828125,1798.913796742772,1748.3330387855644,1781.3204546117072,18000600
2021-08-16,1827.5025634765625,1827.5025634765625,1765.9261168332628,1796.7142596192416,25342200
2021-08-17,1840.697509765625,1884.6807775484403,1823.1041704382305,1834.1000276517696,33214500
2021-08-18,1818.7064208984375,1853.892947468349,1754.9306904860525,1834.1004960718894,39319800
2021-08-19,1750.5321044921875,1836.2993835991258,1743.9346214839613,1790.1170025415436,27974100
2021-08-20,1603.1884765625,1739.5365214009344,1576.7985427919239,1719.7440710730023,55533000
2021-08-23,1675.7606201171875,1693.3539611579513,1581.1967542997145,1603.188309797152,45982500
2021-08-24,1719.7440185546875,1763.727132781556,1699.951568831186,1728.5406091857876,34156200
2021-08-25,1726.3414306640625,1743.9346112013573,1686.756532848107,1735.1380209327099,21971400
2021-08-26,1708.748046875,1728.5404952944016,1684.557222894168,1713.1464224364308,14252400
2021-08-27,1834.1002197265625,1834.1002197265623,1739.5363532152855,1748.332943264529,34259400
2021-08-30,1884.6810302734375,1917.6684452661384,1851.6936152807364,1913.2700695766575,32875200
2021-08-31,1950.6558837890625,1955.0540984602358,1842.896886132131,1851.6936376172055,30931800
2021-09-01,1915.4693603515625,1974.846713025655,1893.477801940506,1952.8551546145984,36537900
2021-09-02,1933.0626220703125,1944.0584813470623,1882.4818626829076,1891.278614532856,20191500
2021-09-03,1966.0498046875,1972.6472872535653,1928.6640164560117,1948.456464154208,24417600
2021-09-06,2161.775634765625,2166.173850031853,1992.4401591598146,2010.0335034388843,42159000
2021-09-07,2159.575927734375,2194.7626091507123,2108.9953349393395,2194.7626091507123,39673200
2021-09-08,2161.775634765625,2168.3731187363533,2122.190730941258,2122.190730941258,20331000
2021-09-09,2146.380859375,2203.5590931266183,2139.7833770602497,2157.3767169233656,23068200
2021-09-10,2172.77099609375,2177.1693717473295,2141.982849732776,2172.77099609375,18680400
2021-09-13,2161.775634765625,2185.966301944037,2126.588946207486,2185.966301944037,18503400
2021-09-14,2190.364501953125,2236.54688603045,2139.7837418922636,2157.377084755036,26718000
2021-09-15,2276.131591796875,2282.7290746716485,2170.571865800498,2174.970241407467,28465500
2021-09-16,2212.355712890625,2355.3012186961537,2155.1776394254916,2306.919734747653,47920800
2021-09-17,2276.131591796875,2304.7206305637737,2203.559280174366,2212.355870316944,31948800
2021-09-21,2212.355712890625,2240.9449106945394,2166.1733360534454,2166.1733360534454,27364200
2021-09-22,2236.546630859375,2254.139971714895,2194.762627532788,2212.355807316954,19369200
2021-09-24,2416.877685546875,2419.0769537460064,2300.322269561461,2328.9113065080314,38105400
2021-09-27,2258.538330078125,2485.0520241466334,2232.148397648502,2482.8527557299217,49637700
2021-09-28,2073.80859375,2249.741512546744,1994.6388044521673,2221.152475657421,58555500
2021-09-29,2098.5234375,2190.642831953952,2035.6127238464414,2040.106405022235,46417500
2021-09-30,1898.557373046875,2114.251458900758,1869.348689213143,2112.0045357987615,55127700
2021-10-01,1864.855224609375,1965.9618301985304,1813.1784602321848,1831.1530227463231,57165300
2021-10-04,1714.3184814453125,1898.5572805062434,1678.3695237424206,1858.11464137992,73299300
2021-10-05,1723.3060302734375,1768.242191111237,1572.7694142383498,1671.6292642922765,85427700
2021-10-06,1655.901611328125,1761.5017365651981,1631.1866078701858,1752.5145373811913,66076200
2021-10-07,1741.2802734375,1765.9952748864437,1637.9269152572742,1685.1099951206525,57082500
2021-10-08,1660.394775390625,1799.697238194603,1646.9138972019014,1759.254603628432,69910800
2021-10-11,1730.0462646484375,1765.9952219461743,1680.616263232342,1712.0717037188103,41305800
2021-10-12,1723.3060302734375,1759.2549918559846,1700.837785293,1716.5655896916137,34413900
2021-10-13,1676.122802734375,1714.318519721021,1664.8886812057312,1700.837639711258,23469600
2021-10-14,1619.9521484375,1696.343901573608,1590.7436337451657,1660.394783193733,36964500
2021-10-15,1682.8634033203125,1703.0847252645024,1581.7567935993632,1617.7057555351876,38181600
2021-10-18,1694.09716796875,1714.3184876045634,1655.9014516976717,1669.3823314548806,26355600
2021-10-19,1819.9188232421875,1826.6592633282696,1700.8376602008939,1716.5654634427692,39226200
2021-10-20,1752.514404296875,1862.608203046299,1743.5272057953478,1840.1401245117188,41403300
2021-10-21,1718.812255859375,1781.7229763833916,1718.812255859375,1745.7740167356005,27422400
2021-10-22,1745.774169921875,1761.5018102925485,1716.5656479301829,1723.306088740692,19961100
2021-10-25,1763.7486572265625,1774.9826150499082,1730.046454633453,1732.293213285815,15244500
2021-10-26,1815.4249267578125,1819.918607803756,1772.7355327866214,1815.4249267578125,21942000
2021-10-27,1739.0335693359375,1813.1784114394077,1705.3313683798146,1808.6847297914153,28993200
2021-10-28,1721.058837890625,1750.2675188850853,1707.5779588351852,1727.7992774183447,15171600
2021-10-29,1837.8931884765625,1862.6080231085602,1696.3439618039074,1716.565279900001,45574200
2021-11-01,1898.557373046875,1921.025452136145,1855.8678088472752,1887.3232512214759,33974100
2021-11-02,1912.038330078125,1930.0127282456342,1871.5956873589275,1887.3233268958818,24330000
2021-11-04,1757.00830078125,2008.6513706638075,1714.318732412914,1936.7532801709865,68201100
2021-11-05,1673.875732421875,1772.735565316156,1653.6544141863296,1759.254686492459,35541600
2021-11-08,1736.7867431640625,1750.2676230215804,1655.901464018955,1664.8886624034599,24970500
2021-11-09,1698.5909423828125,1748.0207826776755,1687.3568204497178,1741.2803424301246,17964600
2021-11-10,1707.5780029296875,1736.7866846783988,1685.1099254442693,1707.5780029296875,16202700
2021-11-11,1718.812255859375,1739.0335765165441,1698.5909352022059,1703.084616868753,11977800
2021-11-12,1743.52734375,1752.5145429626293,1705.3314591136354,1727.7995394259774,15942000
2021-11-15,1723.3060302734375,1754.7613099475896,1705.331467201395,1748.0208693657657,10453500
2021-11-16,1689.6038818359375,1743.527408228983,1664.8888773852775,1727.7996033233162,16797600
2021-11-17,1705.3311767578125,1716.5652973346912,1682.8631001655647,1705.3311767578125,10808100
2021-11-18,1631.1864013671875,1691.8503584428267,1606.4714010380885,1680.6162374638698,22445400
2021-11-19,1635.6800537109375,1667.1353285966684,1622.199174599478,1626.6926912622894,13767000
2021-11-22,1700.837646484375,1707.5780865160984,1628.9397291870077,1633.4332461671406,17289300
2021-11-24,1682.8634033203125,1712.0719246080735,1664.8888400716305,1696.344284616439,11172900
