Date,code,Open,Close,寄り引け変動率,前日比,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,Open,Close,S&P500前日比,year,S&P_up
,,1925.T,1925.T,,,1928.T,1928.T,2413.T,2413.T,2502.T,2502.T,2503.T,2503.T,2802.T,2802.T,2914.T,2914.T,3382.T,3382.T,3402.T,3402.T,3407.T,3407.T,4063.T,4063.T,4188.T,4188.T,4452.T,4452.T,4502.T,4502.T,4503.T,4503.T,4507.T,4507.T,4519.T,4519.T,4523.T,4523.T,4528.T,4528.T,4543.T,4543.T,4568.T,4568.T,4578.T,4578.T,4661.T,4661.T,4689.T,4689.T,4901.T,4901.T,4911.T,4911.T,5020.T,5020.T,5108.T,5108.T,5401.T,5401.T,5713.T,5713.T,5802.T,5802.T,6098.T,6098.T,6178.T,6178.T,6273.T,6273.T,6301.T,6301.T,6326.T,6326.T,6367.T,6367.T,6501.T,6501.T,6503.T,6503.T,6586.T,6586.T,6594.T,6594.T,6645.T,6645.T,6702.T,6702.T,6752.T,6752.T,6758.T,6758.T,6861.T,6861.T,6869.T,6869.T,6902.T,6902.T,6920.T,6920.T,6954.T,6954.T,6971.T,6971.T,6981.T,6981.T,7011.T,7011.T,7201.T,7201.T,7203.T,7203.T,7267.T,7267.T,7269.T,7269.T,7270.T,7270.T,7309.T,7309.T,7733.T,7733.T,7741.T,7741.T,7751.T,7751.T,7832.T,7832.T,7974.T,7974.T,8001.T,8001.T,8002.T,8002.T,8031.T,8031.T,8035.T,8035.T,8053.T,8053.T,8058.T,8058.T,8113.T,8113.T,8267.T,8267.T,8306.T,8306.T,8308.T,8308.T,8309.T,8309.T,8316.T,8316.T,8411.T,8411.T,8591.T,8591.T,8604.T,8604.T,8630.T,8630.T,8697.T,8697.T,8725.T,8725.T,8750.T,8750.T,8766.T,8766.T,8801.T,8801.T,8802.T,8802.T,8830.T,8830.T,9020.T,9020.T,9021.T,9021.T,9022.T,9022.T,9101.T,9101.T,9202.T,9202.T,9432.T,9432.T,9433.T,9433.T,9434.T,9434.T,9735.T,9735.T,9843.T,9843.T,9983.T,9983.T,9984.T,9984.T,,,
2024-09-11,1925,4387.192211094799,4334.8251953125,-1.1936339522546484,-1.9951748940823633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0665025888896507,2024,1.0
2024-09-12,1925,4392.0411077758545,4403.67822265625,0.2649591521307187,1.5883691784897014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7495302358939249,2024,1.0
2024-09-13,1925,4374.585350242821,4377.49462890625,0.06650410108623646,-0.5945846273528677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5407711405364557,2024,1.0
2024-09-17,1925,4408.52742660726,4434.7109375,0.59392872855257,1.3070560547562726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026455008109871336,2024,1.0
2024-09-18,1925,4428.89200477096,4402.70849609375,-0.5911977227939634,-0.7216353412267895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2896455862498093,2024,0.0
2024-09-19,1925,4460.893878087677,4465.74267578125,0.10869565217390119,1.4317136767838745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.697685316676334,2024,1.0
2024-09-20,1925,4502.593912511602,4440.529296875,-1.3784191255653688,-0.5645954264894781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19410273951238066,2024,0.0
2024-09-24,1925,4454.105876161318,4485.13818359375,0.6967123884171555,1.0045848982494832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25111788443470395,2024,1.0
2024-09-25,1925,4466.712791464391,4469.6220703125,0.06513243595309738,-0.3459450444137202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18612489301417234,2024,0.0
2024-09-26,1925,4491.92650428987,4542.35400390625,1.1226252158894678,1.6272501891567037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403867571712313,2024,1.0
2024-09-27,1925,4573.85704630621,4597.484375,0.5165733964700858,1.2136960493686733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12532169669905446,2024,0.0
2024-09-30,1925,4418.3103626179245,4435.04638671875,0.3787878787878792,-3.5331928296384874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42365525811767224,2024,1.0
2024-10-01,1925,4454.735732792064,4440.953125,-0.3093922651933641,0.1331832356689322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9324107094664358,2024,0.0
2024-10-02,1925,4421.263900219555,4473.44091796875,1.180138053885548,0.7315500086200633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013839090212397487,2024,1.0
2024-10-03,1925,4529.555949283456,4516.7578125,-0.282547272332091,0.9683126551924826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1681413492255035,2024,0.0
2024-10-04,1925,4518.72675363606,4511.83544921875,-0.1525054466230868,-0.1089800136643948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8970249395274354,2024,1.0
2024-10-07,1925,4558.105562731469,4552.19873046875,-0.12958963282937516,0.8946088948565079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9586022165882668,2024,0.0
2024-10-08,1925,4467.533905283276,4495.09912109375,0.6170118995152014,-1.254330330370268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9689347495581924,2024,1.0
2024-10-09,1925,4560.074377561476,4503.95947265625,-1.2305699481865318,0.19711137227034214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7113411987488272,2024,1.0
2024-10-10,1925,4540.384966010552,4548.2607421875,0.17346053772767508,0.9836071971829563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2070122839989974,2024,0.0
2024-10-11,1925,4548.260897262107,4482.30126953125,-1.45021645021645,-1.4502130901256738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6051847587953629,2024,1.0
2024-10-15,1925,4552.1986932378395,4493.13037109375,-1.297577854671278,0.24159691442677822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7609466332438197,2024,0.0
2024-10-16,1925,4483.285829964046,4466.5498046875,-0.37329819938515674,-0.5915823537472775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4679145956573816,2024,1.0
2024-10-17,1925,4503.959666772872,4501.99072265625,-0.04371584699453439,0.7934741471270712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017116047891174713,2024,0.0
2024-10-18,1925,4510.851053922916,4476.39453125,-0.7638585770405987,-0.5685527355140274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39715527389487804,2024,1.0
2024-10-21,1925,4477.378692788993,4449.8134765625,-0.6156552330694786,-0.5938050031545683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18227694906369774,2024,0.0
2024-10-22,1925,4425.202045687277,4416.341796875,-0.20022246941045302,-0.7522041061675422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04748538883844189,2024,0.0
2024-10-23,1925,4439.968736950167,4420.279296875,-0.44345898004434753,0.0891575014140944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9191323428069387,2024,0.0
2024-10-24,1925,4356.288696617208,4394.68310546875,0.8813559322033971,-0.5790627624898237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2145772011323821,2024,1.0
2024-10-25,1925,4423.232619207525,4426.18603515625,0.06677053193856071,0.7168418957967049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029944716993013376,2024,0.0
2024-10-28,1925,4418.3103914835165,4479.34765625,1.381461675579323,1.2010706434727014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26514435020339455,2024,1.0
2024-10-29,1925,4453.751670605598,4471.47216796875,0.39787798408488384,-0.1758177503874081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1614127248163344,2024,1.0
2024-10-30,1925,4445.875518149803,4490.1767578125,0.9964570416297603,0.4183094323551906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3300233889343751,2024,0.0
