Date,code,Open,Close,High,Low,寄り引け変動率,前日比,S&P500前日比,year,S&P_up
2023-08-02,7751,3445.1838442370913,3441.456298828125,3482.4592983267544,3429.3417762489844,-0.10819583446037384,-0.5118455595904958,-1.3839541336347905,2023,0
2023-08-02,9434,144.23748910712283,143.55064392089844,144.46643750253097,143.18433207780586,-0.4761904761904722,-0.7597347442275915,-1.3839541336347905,2023,0
2023-08-02,6503,1834.4656791150849,1844.065185546875,1872.8637048422454,1826.3060986480634,0.5232862375719546,0.026028542935940813,-1.3839541336347905,2023,0
2023-08-02,6971,1752.205625163177,1757.1781005859375,1767.5966205193401,1746.7595806525349,0.2837837837837887,-0.45606200451664414,-1.3839541336347905,2023,0
2023-08-02,6954,3976.4021245623276,3993.649169921875,4041.5576292539513,3969.694940255837,0.4337349397590357,-1.232225273303711,-1.3839541336347905,2023,0
2023-08-02,7203,2307.2199435330294,2367.7744140625,2411.7710215565685,2288.2966714925697,2.6245642813204855,2.33081484243578,-1.3839541336347905,2023,0
2023-08-02,6861,60871.51837524178,61406.0,62197.82462927144,60822.02933591232,0.8780487804878044,0.8452560453513058,-1.3839541336347905,2023,0
2023-08-02,2802,2725.703991889441,2718.400390625,2745.180261927951,2700.8717475903413,-0.26795284030010547,-0.28577495197904534,-1.3839541336347905,2023,0
2023-08-02,6902,2360.333994952027,2336.10107421875,2384.0917603768085,2326.122812740342,-1.0266733769501706,-2.353515527336758,-1.3839541336347905,2023,0
2023-08-02,5401,2980.5336954652385,2963.19970703125,3013.377041971742,2955.90118558536,-0.5815733088460437,-1.3065837238388278,-1.3839541336347905,2023,0
2023-08-02,4661,5339.073829935177,5198.02294921875,5343.047094180711,5181.136576175234,-2.6418604651162783,-3.1822515013932073,-1.3839541336347905,2023,0
2023-08-02,4568,4249.978515171101,4196.341796875,4251.92894129096,4196.341796875,-1.2620468104635072,-3.020062204502094,-1.3839541336347905,2023,0
2023-08-02,8630,1881.8797399619755,1845.534423828125,1883.743602327814,1845.2237421801083,-1.9313304331861743,-5.065518942855651,-1.3839541336347905,2023,0
2023-08-02,8591,2531.5536486423657,2513.32421875,2553.0550274897714,2505.378057002046,-0.7200886262924701,-1.969013695288102,-1.3839541336347905,2023,0
2023-08-02,6586,4342.409587958094,4365.6103515625,4385.911019716355,4258.30681989212,0.5342831700801377,-1.0083326311878138,-1.3839541336347905,2023,0
2023-08-02,7741,16346.76573672793,15928.123046875,16361.54136107568,15923.197838759084,-2.561012353118409,-4.035618567425015,-1.3839541336347905,2023,0
2023-08-02,8031,2623.861010746573,2622.918701171875,2668.149560757379,2586.168627758653,-0.03591309032141852,-1.7992528371430505,-1.3839541336347905,2023,0
2023-08-02,3402,758.980319199364,755.53173828125,766.5481131459098,753.2326453569328,-0.45437026901459415,-1.3755095497860137,-1.3839541336347905,2023,0
2023-08-02,9202,3294.2403336938564,3227.71923828125,3294.2403336938564,3218.0784998156546,-2.019315188762073,-2.248173891530658,-1.3839541336347905,2023,0
2023-08-02,8113,1699.481226095744,1685.79150390625,1700.4590633949936,1673.4056045707237,-0.805523590333721,-1.7103742214499507,-1.3839541336347905,2023,0
2023-08-02,8316,2035.314525855796,2014.7620849609375,2046.21339549138,2014.1392076961574,-1.0097918839456437,-1.009782409535731,-1.3839541336347905,2023,0
2023-08-02,6326,2065.325459527159,2067.224609375,2097.136219478497,2058.6784350597154,0.09195402298849371,-0.13761024269314248,-1.3839541336347905,2023,0
2023-08-02,8766,2966.143691119026,2881.396728515625,2968.0269569546567,2872.9220322552846,-2.857142857142859,-5.84615833818507,-1.3839541336347905,2023,0
2023-08-02,9021,2803.130880970153,2814.533447265625,2849.2162530810183,2797.4295978224172,0.4067796610169504,0.4238098336738938,-1.3839541336347905,2023,0
2023-08-02,4188,797.3506435823979,767.08447265625,828.7343460338219,763.3594054653395,-3.7958420388507768,-3.73962827060077,-1.3839541336347905,2023,0
2023-08-02,6869,3085.0838785237447,3040.09375,3092.2563770408356,3029.987351446971,-1.4583113553876246,-2.315102965026894,-1.3839541336347905,2023,0
2023-08-02,7201,615.3883696548853,611.0328369140625,618.7760062310807,607.645200337867,-0.7077697525004294,-2.2452757286007152,-1.3839541336347905,2023,0
2023-08-02,6594,4074.967426390675,3980.40478515625,4077.404607865789,3980.40478515625,-2.3205741626794314,-3.486591086170976,-1.3839541336347905,2023,0
2023-08-02,4543,2281.285098897186,2220.437744140625,2281.285098897186,2213.56788150682,-2.667240266724032,-3.3119714000560463,-1.3839541336347905,2023,0
2023-08-02,8697,1187.3638496769283,1186.643798828125,1197.204544610576,1181.1234089872983,-0.060642813826550214,-0.5431410221716115,-1.3839541336347905,2023,0
2023-08-02,6301,3762.317881705953,3748.509521484375,3817.551322592265,3732.860046566587,-0.36701737215561303,0.5680423701286852,-1.3839541336347905,2023,0
2023-08-02,8002,2291.760049143145,2278.7333984375,2303.856224798387,2267.1024603074598,-0.5684125050751002,-2.3524585781969254,-1.3839541336347905,2023,0
2023-08-02,4689,387.24231417673934,386.7558288574219,388.8963761395019,382.4747639859692,-0.12562814070350597,-0.6994641482018671,-1.3839541336347905,2023,0
2023-08-02,6501,1848.5153455414618,1827.0911865234375,1876.1720109579458,1826.7017514596112,-1.1589927597679088,-2.1691634966077067,-1.3839541336347905,2023,0
2023-08-02,7832,3132.1191584511407,3112.358154296875,3146.9399115668402,3090.6210497271827,-0.6309148264984178,-2.2346378997465166,-1.3839541336347905,2023,0
2023-08-02,8802,1673.5931854738396,1652.8302001953125,1673.5931854738396,1643.1729977401835,-1.2406231967686085,-1.9197740530430663,-1.3839541336347905,2023,0
2023-08-02,4519,4156.032532303288,4090.97314453125,4187.105672731724,4083.2048594241414,-1.5654205607476661,-3.1048653464686993,-1.3839541336347905,2023,0
2023-08-02,8411,2227.8552306040137,2206.09521484375,2252.8560997753802,2203.7803195501047,-0.9767248545303453,-1.7323113797460876,-1.3839541336347905,2023,0
2023-08-02,7269,1342.7573916961371,1322.136474609375,1353.307628345178,1317.8204687074945,-1.5357142857142867,-2.4933776885360137,-1.3839541336347905,2023,0
2023-08-02,7733,2267.774148034515,2234.388427734375,2295.2682706346304,2233.406494784371,-1.4721801255682943,-2.631570268209471,-1.3839541336347905,2023,0
2023-08-02,4578,5197.759335893312,5162.71826171875,5298.989105730934,5128.650550715704,-0.6741573033707893,-0.7485038231068608,-1.3839541336347905,2023,0
2023-08-02,4063,4454.01043067371,4379.96923828125,4454.972004600885,4378.0460904269,-1.6623488773747859,-2.5668511813509043,-1.3839541336347905,2023,0
2023-08-02,8604,508.70825240356896,499.4925231933594,511.19651053999496,499.40038840059617,-1.8115942028985519,-8.523211226949401,-1.3839541336347905,2023,0
2023-08-02,4528,2499.2002073463173,2486.202880859375,2518.232006845054,2485.7386906276984,-0.5200594353640433,-0.9981375940499415,-1.3839541336347905,2023,0
2023-08-02,9984,7096.851760525562,6905.98046875,7128.498814084204,6887.190030699556,-2.6895206243032317,-3.682759596636742,-1.3839541336347905,2023,0
2023-08-02,2413,3097.426740442181,2997.635986328125,3113.0801920679155,2990.787601241866,-3.221730890713829,-4.578022783021485,-1.3839541336347905,2023,0
2023-08-02,8267,980.1322883300362,971.2651977539062,980.4490094841709,965.248249647207,-0.904683039392349,-1.4776669960400945,-1.3839541336347905,2023,0
2023-08-02,9983,34749.72523892268,33705.28125,34759.486397697656,33617.4308210252,-3.0056179775280953,-3.8964339816419225,-1.3839541336347905,2023,0
2023-08-02,2503,1974.4167282516892,1948.781005859375,1974.4167282516892,1940.8572371199323,-1.2983947119924444,-1.3449710784623314,-1.3839541336347905,2023,0
2023-08-02,6981,2744.154774283845,2701.8828125,2756.964616041119,2697.0791804791083,-1.540436500884944,-2.900207081190531,-1.3839541336347905,2023,0
2023-08-02,6920,21440.272289778008,21020.06640625,21562.425162896616,20805.07734956125,-1.9598906107565972,-2.537377757118131,-1.3839541336347905,2023,0
2023-08-02,9433,1969.0939622859744,1954.9752197265625,1975.2120840617195,1949.3277227027977,-0.7170172084130031,-1.7734637986475676,-1.3839541336347905,2023,0
2023-08-02,4503,1913.1060509725746,1891.496826171875,1914.9451339343364,1870.8071428520564,-1.1295361691901,-3.449894630810302,-1.3839541336347905,2023,0
2023-08-02,2914,2874.918212890625,2874.918212890625,2887.0055145618985,2865.620288528107,0.0,-0.4186830216043269,-1.3839541336347905,2023,0
2023-08-02,9735,4582.768292969989,4562.509765625,4601.579782647478,4546.110005393342,-0.44205873065992357,-1.4276919233753849,-1.3839541336347905,2023,0
2023-08-02,3382,1870.407624776021,1845.655029296875,1873.2636934851532,1841.2122944872472,-1.3233797355862553,-2.1534313006645878,-1.3839541336347905,2023,0
2023-08-02,9022,3594.9241444628524,3535.958740234375,3601.8034416228415,3520.234632440114,-1.6402405686167238,-1.6133447783759358,-1.3839541336347905,2023,0
2023-08-02,1928,2677.2007961438476,2667.953125,2681.362248158579,2659.6302209705373,-0.3454231433506081,-0.859123146064722,-1.3839541336347905,2023,0
2023-08-02,8053,2798.520632751943,2784.133544921875,2828.223007626922,2776.2438515957087,-0.5140961857379807,-1.945086102566418,-1.3839541336347905,2023,0
2023-08-02,6098,4851.460925843418,4867.35107421875,4914.028385071287,4827.6257032804215,0.327533265097237,-1.089801349789099,-1.3839541336347905,2023,0
2023-08-02,8725,1603.0234959658085,1571.2742919921875,1607.070001135341,1570.9631012794118,-1.9805825712175442,-4.826563043567466,-1.3839541336347905,2023,0
2023-08-02,9432,151.20156945637876,150.54417419433594,151.95288446877424,150.35634902377254,-0.4347807131939081,-1.2322860445294737,-1.3839541336347905,2023,0
2023-08-02,6752,1637.1606043321094,1611.0836181640625,1647.591398799328,1604.4458398667414,-1.5928178395598027,-2.272074812898517,-1.3839541336347905,2023,0
2023-08-03,4661,5198.022962729991,5169.216796875,5264.575139015661,5166.236848683105,-0.5541754251863181,-0.5541751666964023,-0.25479738404268204,2023,0
2023-08-03,7203,2342.701375097352,2277.88916015625,2343.6475388191197,2271.7390959647587,-2.7665589660743106,-3.796191620806888,-0.25479738404268204,2023,0
2023-08-03,7733,2219.1684495392765,2207.876220703125,2228.4968124908796,2188.237561857645,-0.5088495575221371,-1.186553183957051,-0.25479738404268204,2023,0
2023-08-03,8002,2247.09705072892,2257.332275390625,2274.546062321675,2238.7227760057067,0.4554865424430613,-0.9391674805639627,-0.25479738404268204,2023,0
2023-08-03,7201,604.0640043384897,601.7410888671875,608.7099534324873,598.4502181048887,-0.3845479046290784,-1.5206626363652886,-0.25479738404268204,2023,0
2023-08-03,4507,1934.8940981261915,1913.3212890625,1941.8735876083858,1901.265796667837,-1.1149348734167523,-1.9987066070769721,-0.25479738404268204,2023,0
2023-08-03,7309,21661.880326704548,21389.6484375,21661.880326704548,21229.22607421875,-1.2567324955116803,-0.02271318902302699,-0.25479738404268204,2023,0
2023-08-03,8267,967.1483049687109,959.2312622070312,968.4150155744172,955.1143512624703,-0.818596560734893,-1.2389958555813596,-0.25479738404268204,2023,0
2023-08-03,6869,3008.796046574216,3001.2978515625,3039.1154787698606,2994.451528163483,-0.24920914863116586,-1.276141514961504,-0.25479738404268204,2023,0
2023-08-03,6645,6994.941666639585,6950.60888671875,7068.187129117487,6944.826350207337,-0.6337834114080945,-2.130558481968492,-0.25479738404268204,2023,0
2023-08-03,6861,60980.39351833118,61148.65625,61742.5247147135,60921.00667185983,0.27592923226748617,-0.4190856756668748,-0.25479738404268204,2023,0
2023-08-03,6594,3914.1134180084982,3832.22412109375,3919.9626535024086,3832.22412109375,-2.092154420921546,-3.722753640913512,-0.25479738404268204,2023,0
2023-08-03,8316,2033.446238712071,2011.9595947265625,2041.8540559237915,2001.9946983019397,-1.056661522515464,-0.13909782476522192,-0.25479738404268204,2023,0
2023-08-03,8591,2491.3549989467538,2470.321044921875,2497.898895754494,2464.7119905152404,-0.8442776735459656,-1.7110078161548414,-0.25479738404268204,2023,0
2023-08-03,2503,1940.3908526430328,1917.5517578125,1942.2552685475662,1912.4246140750333,-1.1770357914965077,-1.6025016640134782,-0.25479738404268204,2023,0
2023-08-03,4901,2636.1779120681035,2593.742431640625,2638.1215182364367,2586.2918622431434,-1.6097350726297353,-2.7332280705545053,-0.25479738404268204,2023,0
2023-08-03,2502,1732.8893763683634,1731.94140625,1742.3690775519979,1720.5657648296387,-0.05470459518599351,-0.6165069017209701,-0.25479738404268204,2023,0
2023-08-03,6981,2658.3296502730354,2623.42333984375,2683.3085338679393,2620.541160967415,-1.3130918667555107,-2.903881407930231,-0.25479738404268204,2023,0
2023-08-03,6367,27311.625081453352,27077.984375,27593.940935084487,27058.514316128887,-0.8554624844056311,-1.3652489270462587,-0.25479738404268204,2023,0
2023-08-03,9735,4539.839571143261,4513.310546875,4546.110067788487,4500.769553584549,-0.5843603909902161,-1.0783367330121307,-0.25479738404268204,2023,0
2023-08-03,3407,900.726805107784,873.7516479492188,901.1001861569484,864.3243746422881,-2.9948211828044036,-3.4151867625231813,-0.25479738404268204,2023,0
2023-08-03,9022,3500.5796554275735,3468.148681640625,3522.2003046188725,3467.1659248592023,-0.9264458169567702,-1.917727653950374,-0.25479738404268204,2023,0
2023-08-03,8604,504.37682068500794,498.5709228515625,504.37682068500794,495.5297436291238,-1.151103221904665,-0.184507334745454,-0.25479738404268204,2023,0
2023-08-03,9101,3160.7994863750673,3363.344970703125,3395.134620709771,3152.625004944787,6.408045977011501,7.2400866685255805,-0.25479738404268204,2023,0
2023-08-03,7974,6101.197062539327,6103.1171875,6124.238562067406,6031.112501474752,0.03147128245475707,0.0314759583460944,-0.25479738404268204,2023,0
2023-08-03,9984,6853.565142314007,6852.576171875,6921.804102605445,6818.951176948784,-0.014430014430024814,-0.7733050667701358,-0.25479738404268204,2023,0
2023-08-03,4578,5122.810226150339,5119.89013671875,5182.1853779259745,5065.381800662429,-0.05700171005131004,-0.8295654116469597,-0.25479738404268204,2023,0
2023-08-03,6273,68105.47466165113,68231.7578125,68921.4580979054,67610.05614678246,0.1854229068606462,-2.5121443116712716,-0.25479738404268204,2023,0
2023-08-03,9020,2546.907033897838,2528.57470703125,2557.5204862942837,2524.0719517365487,-0.7197878298106528,-1.3798105475469336,-0.25479738404268204,2023,0
2023-08-03,4519,4077.3786654610167,4031.739990234375,4085.146950605977,4005.522027870134,-1.1193141224101013,-1.4478988789270564,-0.25479738404268204,2023,0
2023-08-03,4452,5060.275917596726,5004.0400390625,5060.275917596726,4983.070728422619,-1.111320399321898,-2.198210145309265,-0.25479738404268204,2023,0
2023-08-03,9843,16720.31335372993,16543.22265625,16769.50521414102,16474.354051674472,-1.0591350397175667,-2.0960599759347276,-0.25479738404268204,2023,0
2023-08-03,4063,4336.698825574674,4418.4326171875,4438.625671585963,4329.9678074418525,1.8847006651884664,0.8781655033117008,-0.25479738404268204,2023,0
2023-08-03,8766,2855.030647622054,2796.6494140625,2859.738811618792,2796.6494140625,-2.044854881266493,-2.9411886816704813,-0.25479738404268204,2023,0
2023-08-03,8113,1679.9243369492792,1708.2816162109375,1714.148639506453,1675.0351508696829,1.688009313154825,1.3340980929476887,-0.25479738404268204,2023,0
2023-08-03,5713,4552.377395956171,4540.95361328125,4583.792798312205,4531.4337943854825,-0.2509410288582168,-2.394116111026212,-0.25479738404268204,2023,0
2023-08-03,1928,2662.4046919675984,2648.07080078125,2663.7918427275677,2640.6726633947474,-0.5383813824244438,-0.7452276440857664,-0.25479738404268204,2023,0
2023-08-03,8031,2580.9858395753654,2571.562744140625,2598.4185661296347,2559.3127200754625,-0.36509675063892316,-1.957969837506024,-0.25479738404268204,2023,0
2023-08-03,6301,3669.34130859375,3669.34130859375,3708.0047142537946,3618.710658324644,0.0,-2.1119917779820696,-0.25479738404268204,2023,0
2023-08-03,8801,894.523727790273,902.350830078125,905.2260849801265,890.8498104701192,0.8750021989005402,-0.19435080424805573,-0.25479738404268204,2023,0
2023-08-03,6902,2315.669189453125,2315.669189453125,2336.100865896438,2305.6909288645306,0.0,-0.8746147583728936,-0.25479738404268204,2023,0
2023-08-03,4911,5857.378662272353,5844.6982421875,5877.862417794038,5818.3619850881905,-0.21648626144879424,-1.203629550277896,-0.25479738404268204,2023,0
2023-08-03,4528,2468.563604524592,2462.06494140625,2477.383218756628,2446.7466640558714,-0.26325686348249805,-0.970875693168749,-0.25479738404268204,2023,0
2023-08-03,8725,1571.2743642289531,1540.770263671875,1572.8307738214733,1537.9688631924716,-1.9413605447605529,-1.9413560366749905,-0.25479738404268204,2023,0
2023-08-03,9983,33392.92185669303,33324.59375,33763.84586445518,33256.26564330697,-0.2046185325928086,-1.1294594967962146,-0.25479738404268204,2023,0
2023-08-03,2914,2872.1290112431184,2871.19921875,2877.7077662018296,2861.901293818815,-0.032372936225310796,-0.12935999792792474,-0.25479738404268204,2023,0
2023-08-03,9433,1945.5626422565738,1929.5614013671875,1949.7982648449408,1928.149527171065,-0.8224479922593052,-1.2999560353982198,-0.25479738404268204,2023,0
2023-08-03,2413,2979.047590388808,2944.8056640625,2995.679383175872,2938.9356195494183,-1.149425287356324,-1.7623995210418464,-0.25479738404268204,2023,0
2023-08-03,9021,2791.2530554188756,2772.248779296875,2806.4564763164763,2769.8732447816246,-0.6808510638297798,-1.5023686433654038,-0.25479738404268204,2023,0
2023-08-03,6702,1762.3340308074783,1775.054931640625,1789.7328941404096,1757.9306420575429,0.7218212104386473,0.5264603479672392,-0.25479738404268204,2023,0
2023-08-03,6326,2047.2833827227012,2024.018798828125,2047.2833827227012,2006.451664050588,-1.136363636363637,-2.0900394834181935,-0.25479738404268204,2023,0
2023-08-03,7270,2521.735549955408,2484.41796875,2537.5955219677057,2462.960359556891,-1.4798372179060448,-1.09564612603128,-0.25479738404268204,2023,0
2023-08-03,8001,5280.07763671875,5280.07763671875,5318.016042587036,5228.860788796564,0.0,-0.7310956823769366,-0.25479738404268204,2023,0
2023-08-03,5802,1659.2105160908395,1627.6153564453125,1670.8263836075773,1611.3531419218793,-1.904228507420889,-6.711055573474689,-0.25479738404268204,2023,0
2023-08-03,8306,1067.4983616850545,1054.834716796875,1072.1886005325282,1051.5515496036433,-1.1862917398945578,-0.3102870732254903,-0.25479738404268204,2023,0
2023-08-03,7267,1374.3512267566746,1360.537109375,1375.5790733553288,1356.2393090209846,-1.0051373413675668,-2.098524958441028,-0.25479738404268204,2023,0
2023-08-03,8309,2482.5977007735646,2453.816650390625,2483.5261217536595,2445.4608615697716,-1.1593118922961858,-0.7882975034383177,-0.25479738404268204,2023,0
2023-08-03,6758,2568.038893951428,2554.21630859375,2575.9375141558153,2537.431740659427,-0.5382545174932706,-2.2667205743711505,-0.25479738404268204,2023,0
2023-08-03,4188,763.6387924721377,784.3129272460938,800.2375671335917,762.7075256520496,2.7073185618330697,2.2459657578761005,-0.25479738404268204,2023,0
2023-08-03,6501,1801.382229943341,1770.6092529296875,1801.9665013945134,1764.5715831422922,-1.7082980226035271,-3.0913582206711365,-0.25479738404268204,2023,0
2023-08-03,1925,3598.8702628501555,3568.840576171875,3601.685545976244,3564.148437628394,-0.8344198174706715,-1.2464268639436171,-0.25479738404268204,2023,0
2023-08-03,6920,20746.44223598507,20863.708984375,21064.03967954113,20541.22542630269,0.5652378709373603,-0.7438483725651257,-0.25479738404268204,2023,0
2023-08-03,8053,2765.105429360493,2744.220947265625,2817.0845847966084,2732.1543576108124,-0.755287009063451,-1.433573390509546,-0.25479738404268204,2023,0
2023-08-03,6098,4800.810606648056,4802.796875,4831.597766103185,4772.009715544872,0.04137360364088411,-1.3262696327922319,-0.25479738404268204,2023,0
2023-08-03,8802,1648.484471005477,1628.204345703125,1654.7616526466813,1623.8586045669067,-1.2302284710017497,-1.4899204098084318,-0.25479738404268204,2023,0
2023-08-03,7269,1313.0249586073546,1294.322265625,1314.463627298305,1294.322265625,-1.4243973703433195,-2.1037320668876314,-0.25479738404268204,2023,0
2023-08-03,4543,2206.2074330003957,2170.876708984375,2218.9657500061808,2168.913890983485,-1.6014234875444882,-2.232038943088299,-0.25479738404268204,2023,0
2023-08-03,6752,1585.9548942963659,1600.65283203125,1611.0836265527805,1579.7912429881885,0.9267563527653231,-0.6474391530775447,-0.25479738404268204,2023,0
2023-08-03,9432,150.26243871683934,149.51112365722656,150.3563584730945,149.3232984748591,-0.5000019073486404,-0.6862109029711294,-0.25479738404268204,2023,0
2023-08-03,3382,1842.4816338832413,1827.8839111328125,1846.924368540446,1826.2972450867528,-0.792285930126883,-0.962862392049102,-0.25479738404268204,2023,0
2023-08-03,4689,380.4314831174998,371.1882629394531,381.40445366255733,370.2152923943956,-2.4296675191815855,-4.025166463284968,-0.25479738404268204,2023,0
2023-08-03,8411,2219.521775279136,2189.89111328125,2225.0775244037395,2185.2613223440803,-1.3350020859407625,-0.7345150587096394,-0.25479738404268204,2023,0
2023-08-03,8697,1178.7233024830582,1200.3248291015625,1202.4849817634129,1173.442929309646,1.832620647525951,1.152918027039651,-0.25479738404268204,2023,0
2023-08-03,7832,3109.3941405154847,3083.704833984375,3137.0595475489877,3083.704833984375,-0.8261836669844242,-0.9206305602374787,-0.25479738404268204,2023,0
2023-08-03,4503,1894.2554075145295,1849.1978759765625,1895.174948974488,1847.8185637866247,-2.3786407766990285,-2.2362686318073144,-0.25479738404268204,2023,0
2023-08-03,5108,5448.055456912879,5369.03076171875,5454.563372987689,5348.577311197917,-1.450511945392495,-2.151814264040852,-0.25479738404268204,2023,0
2023-08-03,5401,2944.040949500439,2954.076416015625,2969.585773357276,2911.197604541649,0.3408738766656316,-0.3078864713025209,-0.25479738404268204,2023,0
2023-08-03,6586,4253.47365265237,4282.474609375,4332.742934360892,4231.239585831687,0.6818181818181814,-1.9043326245949732,-0.25479738404268204,2023,0
2023-08-03,8630,1833.1086681185811,1800.8017578125,1839.9428681637864,1797.6952825626554,-1.762411081675778,-2.4238326545455435,-0.25479738404268204,2023,0
2023-08-03,2802,2694.055537776746,2678.96142578125,2696.976978808132,2666.301847978576,-0.5602747153442976,-1.4508151551097415,-0.25479738404268204,2023,0
2023-08-03,6503,1833.5058777117424,1789.34814453125,1844.0653356462078,1789.34814453125,-2.4083769633507957,-2.967196682876383,-0.25479738404268204,2023,0
